property_id,city,district,property_type,built_up_area_sqft,price_inr,price_per_sqft_inr,bedrooms,bathrooms,age_years,facing,amenities,amenities_count,walkability_score,monthly_rental_estimate_inr,annual_rental_yield_pct,price_category,estimated_roi_5yr_pct,listing_date,days_on_market,status,registration_days,is_gated_community,has_maintenance_fee,monthly_maintenance_inr
PROP00887,Bangalore,Marathahalli,Studio,361,30000000,83102,1,1,7,North,Pool; Gym; Concierge; Elevator,4,7,80757,3.23,Luxury,41.15,2025-01-09,155,Sold,113,False,True,0
PROP00888,Chennai,T Nagar,Studio,439,10000000,22779,1,2,25,North-East,Parking; Elevator; Gym; Pool; Concierge; Playground; AC,7,5,39137,4.7,Premium,48.48,2025-04-19,291,Rented,87,True,True,20000
PROP00889,Chennai,Besant Nagar,Apartment,958,10000000,10438,1,1,23,South-West,Playground; Library; Elevator; Security; Concierge; AC,6,7,34705,4.16,Premium,45.82,2024-08-09,285,Sold,30,False,True,20000
PROP00890,Mumbai,Andheri,Independent House,3763,50000000,13287,4,2,8,South-East,Playground; Library; AC; Pool; Gym; Elevator; Concierge; Parking,8,7,142058,3.41,Luxury,42.05,2025-11-08,344,Available,70,True,True,100000
PROP00891,Bangalore,Indiranagar,Studio,399,30000000,75187,0,2,13,North-West,Pool; Gym; Security; Elevator,4,9,95784,3.83,Luxury,44.16,2024-06-04,277,Sold,131,True,True,0
PROP00892,Chennai,T Nagar,Villa,6661,10000000,1501,5,3,24,North-East,Gym; Parking; Pool; Playground; Library; Garden; Security,7,10,29391,3.53,Premium,42.63,2026-04-06,30,Available,111,True,True,0
PROP00893,Mumbai,Bandra,Villa,6580,50000000,7598,5,3,12,West,Parking; Concierge; Playground; AC; Pool,5,5,168359,4.04,Luxury,45.2,2025-12-09,70,Sold,32,True,True,0
PROP00894,Pune,Camp,Apartment,1282,15000000,11700,2,1,7,South-West,Garden; Elevator; Security,3,7,39193,3.14,Premium,40.68,2024-06-05,187,Available,146,True,False,0
PROP00895,Bangalore,Jayanagar,Penthouse,7996,30000000,3751,5,3,7,East,Gym; Parking; Security; Playground; AC; Pool; Elevator; Garden,8,10,111735,4.47,Luxury,47.35,2024-10-22,88,Sold,154,True,True,60000
PROP00896,Delhi,Pitampura,Villa,2382,40000000,16792,4,3,14,North-West,Elevator; Gym; Pool,3,6,163840,4.92,Luxury,49.58,2024-07-06,192,Sold,43,True,False,0
PROP00897,Delhi,Pitampura,Penthouse,6789,40000000,5891,6,3,26,East,Concierge; Playground; Security; Garden; Gym; Elevator,6,5,103336,3.1,Luxury,40.5,2025-05-11,226,Sold,167,True,False,80000
PROP00898,Delhi,Rohini,Apartment,1136,40000000,35211,2,2,19,South-West,Elevator; Playground; Library,3,9,118783,3.56,Luxury,42.82,2025-08-27,127,Rented,67,False,True,80000
PROP00899,Pune,Camp,Apartment,1163,15000000,12897,1,1,2,North,Gym; Pool; Concierge,3,10,46166,3.69,Premium,43.47,2024-06-09,343,Available,42,True,False,30000
PROP00900,Pune,Magarpatta,Apartment,2977,15000000,5038,2,1,11,East,Elevator; Security; Playground,3,5,55880,4.47,Premium,47.35,2026-01-22,73,Available,74,False,False,0
PROP00901,Bangalore,Koramangala,Penthouse,6722,30000000,4462,4,2,0,East,Security; Parking; AC; Gym; Garden,5,9,91025,3.64,Luxury,43.2,2025-08-21,99,Available,127,True,True,60000
PROP00902,Bangalore,Indiranagar,Independent House,2737,30000000,10960,5,2,9,East,AC; Concierge; Playground; Gym; Parking; Garden; Library,7,8,93709,3.75,Luxury,43.74,2024-06-14,37,Available,119,False,True,0
PROP00903,Pune,Magarpatta,Penthouse,8750,15000000,1714,4,3,13,North-West,Garden; Parking; Playground; Elevator; Pool; AC; Concierge; Library,8,8,57369,4.59,Premium,47.95,2025-12-02,9,Rented,69,False,True,0
PROP00904,Delhi,Rohini,Apartment,980,40000000,40816,2,1,20,South,Elevator; Parking; AC; Security; Concierge,5,5,161604,4.85,Luxury,49.24,2025-03-20,162,Available,111,False,True,0
PROP00905,Bangalore,Jayanagar,Villa,7290,30000000,4115,6,3,26,North-East,Security; Parking; Gym; Garden; Library; Concierge; AC,7,4,76353,3.05,Luxury,40.27,2024-06-29,105,Available,79,True,True,60000
PROP00906,Mumbai,Andheri,Penthouse,7378,50000000,6776,4,2,2,North-East,Pool; Parking; AC; Gym; Elevator; Library; Concierge; Garden,8,8,200974,4.82,Luxury,49.12,2026-01-19,223,Sold,69,False,False,0
PROP00907,Delhi,South Delhi,Apartment,2787,40000000,14352,1,2,8,North,AC; Gym; Library; Parking; Concierge; Pool; Elevator,7,7,111844,3.36,Luxury,41.78,2024-12-16,327,Rented,143,False,True,0
PROP00908,Hyderabad,HITEC City,Studio,576,12000000,20833,1,2,30,North-East,Security; Pool; Library; Playground; AC; Concierge,6,7,32235,3.22,Premium,41.12,2025-12-21,92,Sold,67,True,True,24000
PROP00909,Mumbai,Andheri,Apartment,586,50000000,85324,3,1,19,North-West,AC; Garden; Pool; Parking; Playground,5,9,201419,4.83,Luxury,49.17,2024-10-10,47,Sold,58,False,False,100000
PROP00910,Pune,Camp,Penthouse,7866,15000000,1906,6,4,18,North,AC; Pool; Parking; Security; Playground; Elevator; Gym; Concierge,8,9,59379,4.75,Premium,48.75,2025-03-08,362,Available,73,True,True,30000
PROP00911,Delhi,Gurgaon,Villa,6417,40000000,6233,5,2,17,South-East,Garden; Pool; Gym; Parking; Playground; Concierge,6,8,118010,3.54,Luxury,42.7,2024-11-18,182,Rented,30,True,False,80000
PROP00912,Chennai,Kilpauk,Penthouse,3511,10000000,2848,4,3,12,East,Library; Parking; Concierge; Elevator; Garden; Pool; Security,7,8,41549,4.99,Premium,49.93,2025-10-15,345,Rented,128,True,True,0
PROP00913,Pune,Kondhwa,Apartment,2471,15000000,6070,3,1,28,North-East,AC; Library; Parking; Garden; Elevator; Gym; Pool; Playground,8,9,40216,3.22,Premium,41.09,2026-02-27,81,Available,159,True,True,30000
PROP00914,Mumbai,Navi Mumbai,Penthouse,9956,50000000,5022,6,3,11,North,Concierge; Pool; Elevator; Parking,4,9,199637,4.79,Luxury,48.96,2024-12-26,217,Available,41,False,True,100000
PROP00915,Chennai,Kilpauk,Penthouse,3822,10000000,2616,6,4,7,North-West,Elevator; Parking; Concierge,3,6,26946,3.23,Premium,41.17,2024-12-15,297,Sold,137,True,False,0
PROP00916,Chennai,Thiruvanmiyur,Villa,7534,10000000,1327,3,1,22,South-East,Library; Playground; Elevator; Security; Garden; Pool,6,6,26570,3.19,Premium,40.94,2025-06-17,304,Available,159,True,False,0
PROP00917,Bangalore,Marathahalli,Independent House,4249,30000000,7060,5,2,24,East,Security; Parking; Gym; Garden; AC; Library,6,6,95600,3.82,Luxury,44.12,2024-09-17,225,Rented,46,False,False,60000
PROP00918,Hyderabad,Jubilee Hills,Penthouse,9404,12000000,1276,6,4,9,North-East,Concierge; Security; Playground; Elevator; AC; Library; Parking; Pool,8,10,40181,4.02,Premium,45.09,2024-08-30,58,Sold,107,False,False,24000
PROP00919,Delhi,Dwarka,Penthouse,8160,40000000,4901,5,2,12,North-East,Elevator; AC; Pool; Garden; Parking; Security; Gym; Concierge,8,8,152822,4.58,Luxury,47.92,2025-11-25,6,Sold,130,False,True,80000
PROP00920,Mumbai,Bandra,Studio,321,50000000,155763,1,1,12,North-East,Security; AC; Gym; Concierge; Elevator; Pool,6,5,146055,3.51,Luxury,42.53,2024-11-28,285,Available,30,True,True,0
PROP00921,Pune,Magarpatta,Penthouse,7514,15000000,1996,4,3,8,South-East,Pool; AC; Playground; Garden; Elevator; Gym; Concierge; Library,8,6,38681,3.09,Premium,40.47,2025-10-09,348,Available,129,False,True,0
PROP00922,Chennai,Velachery,Apartment,1864,10000000,5364,4,3,3,North-West,Security; Garden; Concierge; Elevator; Playground; Parking; AC,7,4,33377,4.01,Premium,45.03,2025-01-08,272,Rented,60,False,True,0
PROP00923,Chennai,Anna Nagar,Apartment,862,10000000,11600,2,2,11,North,Pool; Gym; Garden; Parking; Library; Playground; Security; AC,8,8,29570,3.55,Premium,42.74,2025-05-28,192,Rented,132,True,False,20000
PROP00924,Pune,Hinjewadi,Villa,2957,15000000,5072,5,3,19,East,Library; Concierge; Parking; AC; Garden; Pool; Security,7,9,37697,3.02,Premium,40.08,2025-09-15,226,Available,105,True,False,0
PROP00925,Delhi,Dwarka,Studio,405,38463843,94972,1,2,11,South-East,Garden; Library; Playground; Pool; Gym; AC; Security,7,9,149395,4.66,Luxury,48.3,2025-12-25,112,Available,119,True,True,76927
PROP00926,Mumbai,Navi Mumbai,Villa,5230,50000000,9560,4,2,30,East,Pool; Concierge; Garden,3,6,163609,3.93,Luxury,44.63,2025-12-05,329,Available,167,True,False,0
PROP00927,Chennai,T Nagar,Independent House,3769,10000000,2653,4,2,5,South-West,Security; Parking; Playground; Pool; Concierge; AC; Gym,7,4,33372,4.0,Premium,45.02,2024-12-30,35,Available,144,True,False,20000
PROP00928,Hyderabad,Gachibowli,Apartment,1887,12000000,6359,3,1,8,West,Concierge; Security; AC; Garden; Pool; Parking,6,9,32822,3.28,Premium,41.41,2025-02-20,58,Rented,105,False,True,0
PROP00929,Hyderabad,HITEC City,Penthouse,6763,12000000,1774,4,3,9,West,Garden; Gym; Playground; Pool; Elevator; Security; AC,7,10,40597,4.06,Premium,45.3,2025-03-09,353,Available,47,True,True,24000
PROP00930,Pune,Baner,Penthouse,6886,15000000,2178,6,3,25,North,Pool; Playground; Parking; Garden; Security; Library; Elevator,7,4,51371,4.11,Premium,45.55,2025-11-07,93,Available,110,True,False,0
PROP00931,Pune,Magarpatta,Villa,4682,15000000,3203,4,3,25,North-East,Gym; Pool; AC; Parking; Garden; Playground; Concierge,7,7,47037,3.76,Premium,43.81,2026-02-14,84,Sold,126,False,True,0
PROP00932,Bangalore,Koramangala,Studio,319,30000000,94043,1,2,20,North,Security; Playground; Gym; Elevator; Library; AC,6,6,80608,3.22,Luxury,41.12,2024-11-15,117,Available,152,True,True,0
PROP00933,Bangalore,Whitefield,Apartment,2613,30000000,11481,4,3,28,North-East,Parking; Security; Library; Elevator; Playground,5,7,121958,4.88,Luxury,49.39,2024-06-27,190,Sold,179,False,True,0
PROP00934,Pune,Magarpatta,Penthouse,5855,15000000,2561,6,3,30,South,Pool; Gym; Parking; Elevator; AC; Garden; Security,7,8,44980,3.6,Premium,42.99,2024-11-07,42,Available,145,False,True,0
PROP00935,Hyderabad,Kondapur,Independent House,2575,12000000,4660,4,2,25,South-West,Garden; Library; Concierge; AC; Pool,5,9,32096,3.21,Premium,41.05,2025-11-09,108,Sold,37,False,False,24000
PROP00936,Mumbai,Borivali,Villa,6995,50000000,7147,6,3,8,East,Elevator; Gym; AC; Playground; Security,5,6,162107,3.89,Luxury,44.45,2024-10-01,287,Available,67,False,False,100000
PROP00937,Bangalore,Indiranagar,Apartment,2972,30000000,10094,3,1,24,South,Concierge; Gym; Playground; Pool; Library; Garden; AC; Parking,8,5,87056,3.48,Luxury,42.41,2024-09-23,65,Available,166,False,False,60000
PROP00938,Chennai,Besant Nagar,Independent House,1996,10000000,5010,3,2,1,North,Gym; AC; Playground; Library; Security; Elevator; Concierge,7,9,26016,3.12,Premium,40.61,2025-12-27,106,Available,148,False,True,0
PROP00939,Chennai,Kilpauk,Studio,355,10000000,28169,1,2,4,South-West,Pool; Garden; Playground; Security; Concierge; Library,6,4,28483,3.42,Premium,42.09,2025-09-09,321,Sold,31,False,False,0
PROP00940,Mumbai,Andheri,Independent House,3344,50000000,14952,3,1,20,East,Library; Elevator; Garden; Security; Concierge,5,6,190821,4.58,Luxury,47.9,2026-01-16,202,Available,93,True,True,100000
PROP00941,Pune,Viman Nagar,Villa,5743,15000000,2611,3,1,17,East,Library; Elevator; AC; Gym; Parking; Pool; Playground,7,10,46942,3.76,Premium,43.78,2025-08-26,40,Available,135,True,True,0
PROP00942,Delhi,Pitampura,Villa,4742,40000000,8435,5,3,26,North,Gym; Playground; Pool; Elevator; Concierge,5,7,165341,4.96,Luxury,49.8,2026-05-06,107,Available,137,False,True,80000
PROP00943,Delhi,Pitampura,Independent House,4270,40000000,9367,4,3,3,North,Elevator; Garden; Playground; Library; Pool; Gym; AC,7,9,126808,3.8,Luxury,44.02,2024-06-02,292,Sold,30,True,True,0
PROP00944,Hyderabad,Kondapur,Studio,388,12000000,30927,1,2,3,West,Garden; Playground; Concierge; Pool; Elevator; Gym; AC; Library,8,4,49356,4.94,Premium,49.68,2024-10-25,197,Rented,57,False,True,24000
PROP00945,Delhi,Gurgaon,Penthouse,7127,40000000,5612,6,3,16,West,Garden; AC; Concierge; Elevator; Playground; Parking,6,7,114296,3.43,Luxury,42.14,2025-07-28,129,Sold,33,True,True,80000
PROP00946,Hyderabad,Jubilee Hills,Penthouse,3923,12000000,3058,5,2,16,North-East,Library; Gym; Parking; Security; Pool; Garden; Playground; Elevator,8,10,49397,4.94,Premium,49.7,2025-08-19,120,Available,73,True,True,0
PROP00947,Pune,Viman Nagar,Villa,2059,15000000,7285,5,3,2,South,Gym; Concierge; Security,3,5,41489,3.32,Premium,41.6,2025-04-29,330,Rented,171,True,True,0
PROP00948,Chennai,Kilpauk,Independent House,1904,10000000,5252,3,1,24,North-West,AC; Concierge; Gym; Security; Playground,5,8,31496,3.78,Premium,43.9,2025-08-26,105,Rented,134,True,True,0
PROP00949,Mumbai,Dadar,Independent House,4749,50000000,10528,3,1,9,South-West,Security; Garden; Parking,3,5,169464,4.07,Luxury,45.34,2024-08-16,196,Available,108,False,True,0
PROP00950,Bangalore,Whitefield,Studio,256,23750654,92775,0,2,14,South-West,Parking; Gym; Elevator; Library; AC; Playground; Concierge; Security,8,6,75768,3.83,Luxury,44.14,2025-12-27,210,Available,80,True,True,0
PROP00951,Pune,Viman Nagar,Penthouse,5564,15000000,2695,4,2,3,North,Garden; Parking; Playground; Library; Security; Gym,6,10,42904,3.43,Premium,42.16,2025-01-27,336,Available,38,False,True,30000
PROP00952,Mumbai,South Mumbai,Villa,6428,50000000,7778,6,3,23,North,Concierge; Pool; Library; Garden; AC; Playground; Gym,7,9,146157,3.51,Luxury,42.54,2024-05-18,58,Sold,134,False,True,100000
PROP00953,Hyderabad,Jubilee Hills,Studio,253,12000000,47430,1,2,9,West,Library; Gym; Parking; Elevator,4,5,35862,3.59,Premium,42.93,2025-12-31,332,Available,53,False,True,24000
PROP00954,Delhi,Gurgaon,Villa,6814,40000000,5870,5,2,4,North,Gym; Security; AC; Playground; Garden; Library; Pool; Concierge,8,6,112175,3.37,Luxury,41.83,2024-07-27,116,Sold,54,True,False,0
PROP00955,Mumbai,Navi Mumbai,Studio,558,50000000,89605,1,1,21,South-East,Security; Playground; AC; Elevator,4,9,128087,3.07,Luxury,40.37,2026-01-26,164,Available,58,True,True,0
PROP00956,Hyderabad,Banjara Hills,Independent House,4500,12000000,2666,5,3,15,North,Library; AC; Elevator; Pool; Concierge; Garden; Security,7,6,40003,4.0,Premium,45.0,2025-08-12,262,Available,36,True,False,24000
PROP00957,Hyderabad,Jubilee Hills,Penthouse,3266,12000000,3674,5,3,19,West,Parking; Pool; Library; Elevator; Gym; Playground; Garden,7,5,49238,4.92,Premium,49.62,2024-08-12,118,Available,113,False,False,0
PROP00958,Delhi,Dwarka,Apartment,2465,40000000,16227,2,1,7,North,AC; Library; Playground; Parking; Garden; Pool; Security,7,7,166524,5.0,Luxury,49.98,2025-10-22,8,Sold,67,False,False,80000
PROP00959,Bangalore,Koramangala,Apartment,649,30000000,46224,1,1,17,West,Library; Garden; Security; Playground; Elevator; AC; Concierge,7,8,105609,4.22,Luxury,46.12,2026-05-11,47,Available,175,True,False,60000
PROP00960,Pune,Baner,Apartment,2774,15000000,5407,1,2,18,North-West,Parking; Garden; Elevator; Playground; AC; Pool; Library; Concierge,8,10,52944,4.24,Premium,46.18,2025-04-12,154,Available,116,True,False,0
PROP00961,Delhi,Dwarka,Villa,2332,40000000,17152,3,1,29,South,Elevator; AC; Security; Playground; Pool; Library; Garden,7,4,148200,4.45,Luxury,47.23,2025-09-06,268,Rented,54,True,False,80000
PROP00962,Chennai,Kilpauk,Penthouse,8290,10000000,1206,5,3,10,South,Parking; Security; Elevator; Gym; Pool; Concierge; Library,7,7,30399,3.65,Premium,43.24,2025-09-12,229,Available,37,False,False,0
PROP00963,Delhi,Rohini,Independent House,3156,40000000,12674,5,3,4,South,Gym; Pool; Elevator; Security; AC; Parking; Concierge; Garden,8,8,110147,3.3,Luxury,41.52,2025-12-24,306,Sold,144,False,True,80000
PROP00964,Pune,Hinjewadi,Apartment,2574,15000000,5827,3,1,15,West,Playground; Parking; Concierge; Pool; AC,5,7,41494,3.32,Premium,41.6,2025-09-29,5,Available,34,False,True,30000
PROP00965,Hyderabad,Jubilee Hills,Penthouse,4142,12000000,2897,6,4,3,North,Pool; Library; Elevator; Playground; Concierge; Parking; Security,7,4,47325,4.73,Premium,48.66,2025-04-02,238,Available,45,True,True,24000
PROP00966,Delhi,Dwarka,Studio,262,24809565,94692,0,1,4,East,Garden; AC; Parking; Elevator; Gym; Playground; Security,7,9,99406,4.81,Luxury,49.04,2024-10-10,36,Sold,139,False,True,49619
PROP00967,Mumbai,Navi Mumbai,Independent House,3680,50000000,13586,4,2,15,North,Library; Elevator; Playground; Pool; Concierge; Parking; Security; AC,8,7,150455,3.61,Luxury,43.05,2025-11-14,113,Rented,137,False,False,100000
PROP00968,Mumbai,Borivali,Apartment,1763,50000000,28360,2,1,11,West,Garden; Security; Concierge; Library; Pool; Parking,6,7,205091,4.92,Luxury,49.61,2026-02-18,87,Available,166,True,False,100000
PROP00969,Chennai,T Nagar,Villa,5758,10000000,1736,4,3,14,South-West,AC; Library; Elevator,3,10,40531,4.86,Premium,49.32,2025-03-31,142,Rented,63,True,False,0
PROP00970,Hyderabad,Banjara Hills,Penthouse,9916,12000000,1210,5,3,15,North,Pool; Parking; Gym; Playground; Elevator; AC,6,6,49499,4.95,Premium,49.75,2026-01-23,290,Sold,158,False,False,24000
PROP00971,Bangalore,Koramangala,Independent House,2613,30000000,11481,3,2,1,South,Library; Elevator; Parking; Gym; Pool,5,10,106859,4.27,Luxury,46.37,2025-08-29,84,Sold,121,False,False,60000
PROP00972,Mumbai,Dadar,Independent House,4781,50000000,10458,4,2,24,South,Pool; Concierge; Garden,3,7,163633,3.93,Luxury,44.64,2026-05-12,158,Rented,89,True,False,0
PROP00973,Hyderabad,Kondapur,Villa,7931,12000000,1513,3,2,18,South-East,AC; Gym; Library; Garden; Parking; Elevator,6,5,46331,4.63,Premium,48.17,2026-03-31,160,Available,124,True,False,24000
PROP00974,Chennai,Velachery,Villa,2240,10000000,4464,3,2,1,North-West,Elevator; AC; Library; Gym; Pool,5,7,36892,4.43,Premium,47.14,2024-07-26,30,Rented,43,True,True,20000
PROP00975,Chennai,Velachery,Apartment,2835,10000000,3527,4,2,2,West,Security; Gym; AC,3,10,40613,4.87,Premium,49.37,2026-01-15,51,Available,157,False,False,20000
PROP00976,Chennai,Anna Nagar,Studio,329,10000000,30395,1,1,23,South-East,Security; Pool; Elevator; Library; Playground; Garden; Parking,7,7,35478,4.26,Premium,46.29,2026-02-25,115,Available,117,False,True,20000
PROP00977,Mumbai,Dadar,Villa,6572,50000000,7608,6,3,15,South,Concierge; Gym; Garden; Elevator,4,8,133815,3.21,Luxury,41.06,2026-04-16,316,Available,58,False,True,100000
PROP00978,Bangalore,HSR Layout,Penthouse,9210,30000000,3257,6,4,8,North,Concierge; Pool; Garden; Elevator; Parking; AC,6,4,95961,3.84,Luxury,44.19,2026-01-26,147,Rented,76,True,False,0
PROP00979,Pune,Camp,Apartment,460,15000000,32608,2,2,21,East,Garden; Parking; Elevator; Concierge; Pool,5,7,40538,3.24,Premium,41.22,2024-09-22,283,Available,127,False,False,0
PROP00980,Pune,Kondhwa,Studio,260,15000000,57692,1,2,21,South-East,Playground; Pool; Library; Security; Elevator; Gym; AC; Parking,8,4,60990,4.88,Premium,49.4,2025-12-20,209,Available,59,False,True,0
PROP00981,Mumbai,South Mumbai,Studio,254,40137192,158020,0,1,11,North-East,AC; Security; Parking,3,8,147358,4.41,Luxury,47.03,2024-06-02,296,Available,86,True,False,0
PROP00982,Hyderabad,Jubilee Hills,Villa,2193,12000000,5471,3,2,29,South-East,Library; Pool; Gym,3,4,30937,3.09,Premium,40.47,2026-01-31,244,Available,126,False,False,0
PROP00983,Pune,Kondhwa,Villa,3893,15000000,3853,5,2,9,North-West,Pool; Elevator; Gym; Parking; Concierge; Playground; Library,7,10,56717,4.54,Premium,47.69,2025-12-06,218,Available,179,True,False,0
PROP00984,Bangalore,Marathahalli,Independent House,2814,30000000,10660,2,1,17,South,Concierge; Elevator; Playground,3,4,104613,4.18,Luxury,45.92,2024-10-15,186,Available,117,False,True,0
PROP00985,Chennai,Anna Nagar,Penthouse,6783,10000000,1474,4,2,23,South-East,Gym; Parking; Security; Library; AC; Garden,6,4,32047,3.85,Premium,44.23,2025-01-26,34,Available,121,False,True,20000
PROP00986,Pune,Hinjewadi,Apartment,2448,15000000,6127,4,2,11,West,Security; Concierge; Garden; AC; Playground; Gym,6,10,45451,3.64,Premium,43.18,2025-09-23,227,Available,77,False,True,0
PROP00987,Hyderabad,HITEC City,Studio,593,12000000,20236,0,2,1,South-West,Elevator; Parking; Playground; AC,4,5,38056,3.81,Premium,44.03,2025-12-14,265,Rented,172,False,True,0
PROP00988,Pune,Viman Nagar,Independent House,2057,15000000,7292,2,2,20,South-East,Garden; Parking; Concierge; Gym; Playground; Pool,6,9,51212,4.1,Premium,45.48,2025-03-30,184,Available,65,True,True,0
PROP00989,Chennai,Kilpauk,Studio,560,10000000,17857,0,2,28,South-East,Gym; Security; Library; AC; Playground; Pool; Concierge; Elevator,8,10,37957,4.55,Premium,47.77,2025-08-22,352,Available,36,True,False,20000
PROP00990,Hyderabad,Banjara Hills,Apartment,1740,12000000,6896,4,3,30,South-East,Gym; Playground; Garden; AC; Library,5,7,31155,3.12,Premium,40.58,2025-01-14,364,Available,157,False,False,0
PROP00991,Bangalore,Jayanagar,Apartment,2803,30000000,10702,1,1,26,North-West,Security; Parking; AC; Garden; Pool; Library; Playground,7,9,84013,3.36,Luxury,41.8,2024-05-21,247,Available,67,True,True,60000
PROP00992,Pune,Magarpatta,Studio,468,15000000,32051,0,2,3,South-East,Parking; Gym; Security; Pool; Concierge; Playground,6,8,44205,3.54,Premium,42.68,2024-10-26,17,Available,89,False,True,30000
